Continent,Countries,Date,Cum_cases,Cases,Cum_deaths,Deaths,Total_vac,Single_Vac,Double_Vac,Booster_Vac,Population
Asia,Saudi Arabia,13/07/2021,14011.918,36.022,222.696,0.389,57.29,49.92,7.37,0,35950396
Asia,Saudi Arabia,14/07/2021,14046.021,34.103,223.085,0.389,58.68,50.59,8.09,0,35950396
Asia,Saudi Arabia,15/07/2021,14078.426,32.406,223.502,0.417,59.96,51.17,8.79,0,35950396
Asia,Saudi Arabia,16/07/2021,14114.532,36.105,223.864,0.362,61,51.28,9.72,0,35950396
Asia,Saudi Arabia,17/07/2021,14145.074,30.542,224.281,0.417,61.93,51.29,10.64,0,35950396
Asia,Saudi Arabia,18/07/2021,14174.42,29.346,224.615,0.334,62.99,51.3,11.7,0,35950396
Asia,Saudi Arabia,19/07/2021,14210.386,35.966,225.004,0.389,63.62,51.3,12.32,0,35950396
Asia,Saudi Arabia,20/07/2021,14245.796,35.41,225.394,0.389,64.2,51.3,12.9,0,35950396
Asia,Saudi Arabia,21/07/2021,14277.562,31.766,225.728,0.334,65.05,51.3,13.75,0,35950396
Asia,Saudi Arabia,22/07/2021,14309.884,32.322,226.145,0.417,66,51.3,14.7,0,35950396
Asia,Saudi Arabia,23/07/2021,14344.571,34.687,226.451,0.306,66.78,51.3,15.48,0,35950396
Asia,Saudi Arabia,24/07/2021,14379.508,34.937,226.84,0.389,67.63,51.3,16.33,0,35950396
Asia,Saudi Arabia,25/07/2021,14412.72,33.212,227.174,0.334,68.67,51.3,17.37,0,35950396
Asia,Saudi Arabia,26/07/2021,14447.546,34.826,227.508,0.334,69.71,51.3,18.41,0,35950396
Asia,Saudi Arabia,27/07/2021,14485.904,38.358,227.786,0.278,70.83,51.31,19.53,0,35950396
Asia,Saudi Arabia,28/07/2021,14523.011,37.107,228.092,0.306,71.97,51.32,20.64,0,35950396
Asia,Saudi Arabia,29/07/2021,14523.011,0,228.092,0,73.09,51.67,21.42,0,35950396
Asia,Saudi Arabia,30/07/2021,14523.011,0,228.092,0,73.9,51.96,21.94,0,35950396
Asia,Saudi Arabia,31/07/2021,14623.761,100.75,229.121,1.029,74.74,52.26,22.48,0,35950396
Asia,Saudi Arabia,01/08/2021,14653.914,30.153,229.455,0.334,76,52.79,23.21,0,35950396
Asia,Saudi Arabia,02/08/2021,14653.914,0,229.455,0,77.36,53.4,23.95,0,35950396
Asia,Saudi Arabia,03/08/2021,14653.914,0,229.455,0,78.61,53.88,24.72,0,35950396
Asia,Saudi Arabia,04/08/2021,14653.914,0,229.455,0,79.51,54.29,25.22,0,35950396
Asia,Saudi Arabia,05/08/2021,14653.914,0,229.455,0,80.93,54.61,26.37,0,35950396
Asia,Saudi Arabia,06/08/2021,14796.36,142.446,231.18,1.725,81.56,54.85,26.71,0,35950396
Asia,Saudi Arabia,07/08/2021,14796.36,0,231.18,0,82.34,55.22,27.12,0,35950396
Asia,Saudi Arabia,08/08/2021,14796.36,0,231.18,0,83.31,55.71,27.6,0,35950396
Asia,Saudi Arabia,09/08/2021,14796.36,0,231.18,0,84.06,56.09,27.97,0,35950396
Asia,Saudi Arabia,10/08/2021,14796.36,0,231.18,0,84.96,56.51,28.45,0,35950396
Asia,Saudi Arabia,11/08/2021,14796.36,0,231.18,0,85.96,56.91,29.04,0,35950396
Asia,Saudi Arabia,12/08/2021,14796.36,0,231.18,0,87,57.29,29.71,0,35950396
Asia,Saudi Arabia,13/08/2021,14947.652,151.292,233.321,2.142,87.49,57.44,30.05,0,35950396
Asia,Saudi Arabia,14/08/2021,14947.652,0,233.321,0,88.05,57.61,30.44,0,35950396
Asia,Saudi Arabia,15/08/2021,14947.652,0,233.321,0,88.92,57.88,31.03,0,35950396
Asia,Saudi Arabia,16/08/2021,14996.469,48.817,234.184,0.862,89.79,58.15,31.64,0,35950396
Asia,Saudi Arabia,17/08/2021,14996.469,0,234.184,0,90.71,58.45,32.27,0,35950396
Asia,Saudi Arabia,18/08/2021,14996.469,0,234.184,0,91.63,58.72,32.91,0,35950396
Asia,Saudi Arabia,19/08/2021,15027.484,31.015,234.74,0.556,92.55,58.96,33.59,0,35950396
Asia,Saudi Arabia,20/08/2021,15027.484,0,234.74,0,93.15,59.13,34.02,0,35950396
Asia,Saudi Arabia,21/08/2021,15054.104,26.62,235.241,0.501,93.84,59.33,34.51,0,35950396
Asia,Saudi Arabia,22/08/2021,15054.104,0,235.241,0,94.86,59.63,35.23,0,35950396
Asia,Saudi Arabia,23/08/2021,15076.162,22.058,235.908,0.668,95.88,59.91,35.97,0,35950396
Asia,Saudi Arabia,24/08/2021,15076.162,0,235.908,0,96.89,60.16,36.73,0,35950396
Asia,Saudi Arabia,25/08/2021,15076.162,0,235.908,0,97.82,60.4,37.42,0,35950396
Asia,Saudi Arabia,26/08/2021,15076.162,0,235.908,0,98.81,60.63,38.18,0,35950396
Asia,Saudi Arabia,27/08/2021,15112.991,36.829,236.771,0.862,99.43,60.76,38.68,0,35950396
Asia,Saudi Arabia,28/08/2021,15112.991,0,236.771,0,100.21,60.91,39.3,0,35950396
Asia,Saudi Arabia,29/08/2021,15112.991,0,236.771,0,101.58,61.37,40.21,0,35950396
Asia,Saudi Arabia,30/08/2021,15112.991,0,236.771,0,102.47,61.6,40.87,0,35950396
Asia,Saudi Arabia,31/08/2021,15112.991,0,236.771,0,103.29,61.8,41.49,0,35950396
Asia,Saudi Arabia,01/09/2021,15112.991,0,236.771,0,103.9,61.96,41.94,0,35950396
Asia,Saudi Arabia,02/09/2021,15112.991,0,236.771,0,104.57,62.12,42.45,0,35950396
Asia,Saudi Arabia,03/09/2021,15112.991,0,236.771,0,104.87,62.18,42.69,0,35950396
Asia,Saudi Arabia,04/09/2021,15112.991,0,236.771,0,105.24,62.26,42.98,0,35950396
Asia,Saudi Arabia,05/09/2021,15166.537,53.546,238.634,1.864,105.89,62.42,43.47,0,35950396
Asia,Saudi Arabia,06/09/2021,15166.537,0,238.634,0,106.44,62.56,43.88,0,35950396
Asia,Saudi Arabia,07/09/2021,15173.825,7.288,238.968,0.334,107.07,62.71,44.36,0,35950396
Asia,Saudi Arabia,08/09/2021,15173.825,0,238.968,0,107.76,62.88,44.88,0,35950396
Asia,Saudi Arabia,09/09/2021,15180,6.175,239.33,0.362,108.51,63.04,45.47,0,35950396
Asia,Saudi Arabia,10/09/2021,15182.837,2.837,239.497,0.167,108.94,63.12,45.82,0,35950396
Asia,Saudi Arabia,11/09/2021,15182.837,0,239.497,0,109.46,63.22,46.24,0,35950396
Asia,Saudi Arabia,12/09/2021,15182.837,0,239.497,0,110.17,63.38,46.79,0,35950396
Asia,Saudi Arabia,13/09/2021,15182.837,0,239.497,0,110.82,63.53,47.29,0,35950396
Asia,Saudi Arabia,14/09/2021,15182.837,0,239.497,0,111.36,63.66,47.7,0,35950396
Asia,Saudi Arabia,15/09/2021,15182.837,0,239.497,0,111.89,63.79,48.1,0,35950396
Asia,Saudi Arabia,16/09/2021,15196.94,14.103,240.47,0.974,112.6,63.98,48.62,0,35950396
Asia,Saudi Arabia,17/09/2021,15199.026,2.086,240.637,0.167,112.86,64.04,48.82,0,35950396
Asia,Saudi Arabia,18/09/2021,15199.026,0,240.637,0,113.21,64.11,49.09,0,35950396
Asia,Saudi Arabia,19/09/2021,15199.026,0,240.637,0,113.73,64.24,49.5,0,35950396
Asia,Saudi Arabia,20/09/2021,15204.617,5.591,241.082,0.445,114.14,64.33,49.81,0,35950396
Asia,Saudi Arabia,21/09/2021,15206.536,1.919,241.221,0.139,114.54,64.43,50.11,0,35950396
Asia,Saudi Arabia,22/09/2021,15208.038,1.502,241.416,0.195,114.85,64.5,50.35,0,35950396
Asia,Saudi Arabia,23/09/2021,15208.038,0,241.416,0,115.05,64.54,50.51,0,35950396
Asia,Saudi Arabia,24/09/2021,15208.038,0,241.416,0,115.17,64.56,50.61,0,35950396
Asia,Saudi Arabia,25/09/2021,15212.127,4.089,241.833,0.417,115.41,64.61,50.8,0,35950396
Asia,Saudi Arabia,26/09/2021,15213.351,1.224,241.972,0.139,115.83,64.72,51.11,0,35950396
Asia,Saudi Arabia,27/09/2021,15214.992,1.641,242.111,0.139,116.19,64.81,51.38,0,35950396
Asia,Saudi Arabia,28/09/2021,15216.383,1.391,242.25,0.139,116.51,64.9,51.61,0,35950396
Asia,Saudi Arabia,29/09/2021,15216.383,0,242.25,0,116.8,64.97,51.83,0,35950396
Asia,Saudi Arabia,30/09/2021,15219.137,2.754,242.445,0.195,117.13,65.05,52.08,0,35950396
Asia,Saudi Arabia,01/10/2021,15219.137,0,242.445,0,117.28,65.09,52.2,0,35950396
Asia,Saudi Arabia,02/10/2021,15219.137,0,242.445,0,117.57,65.15,52.42,0,35950396
Asia,Saudi Arabia,03/10/2021,15219.137,0,242.445,0,118.04,65.26,52.78,0,35950396
Asia,Saudi Arabia,04/10/2021,15219.137,0,242.445,0,118.49,65.36,53.13,0,35950396
Asia,Saudi Arabia,05/10/2021,15225.34,6.203,242.835,0.389,118.91,65.44,53.46,0,35950396
Asia,Saudi Arabia,06/10/2021,15226.592,1.252,242.89,0.056,119.37,65.54,53.83,0,35950396
Asia,Saudi Arabia,07/10/2021,15227.899,1.307,243.001,0.111,119.88,65.63,54.25,0,35950396
Asia,Saudi Arabia,08/10/2021,15229.234,1.335,243.085,0.083,120.14,65.68,54.47,0,35950396
Asia,Saudi Arabia,09/10/2021,15230.208,0.974,243.196,0.111,120.54,65.73,54.81,0,35950396
Asia,Saudi Arabia,10/10/2021,15231.849,1.641,243.252,0.056,121.32,65.88,55.44,0,35950396
Asia,Saudi Arabia,11/10/2021,15233.462,1.613,243.335,0.083,121.98,66.01,55.97,0,35950396
Asia,Saudi Arabia,12/10/2021,15234.992,1.53,243.419,0.083,122.54,66.13,56.41,0,35950396
Asia,Saudi Arabia,13/10/2021,15236.578,1.586,243.474,0.056,123,66.23,56.77,0,35950396
Asia,Saudi Arabia,14/10/2021,15237.579,1.001,243.53,0.056,123.43,66.33,57.11,0,35950396
Asia,Saudi Arabia,15/10/2021,15238.914,1.335,243.613,0.083,123.62,66.37,57.25,0,35950396
Asia,Saudi Arabia,16/10/2021,15240.166,1.252,243.669,0.056,123.84,66.42,57.42,0,35950396
Asia,Saudi Arabia,17/10/2021,15241.306,1.14,243.753,0.083,124.21,66.51,57.69,0,35950396
Asia,Saudi Arabia,18/10/2021,15242.363,1.057,243.808,0.056,124.34,66.55,57.79,0,35950396
Asia,Saudi Arabia,19/10/2021,15243.726,1.363,243.864,0.056,124.79,66.67,58.12,0,35950396
Asia,Saudi Arabia,20/10/2021,15245.034,1.307,243.947,0.083,125.04,66.73,58.3,0,35950396
Asia,Saudi Arabia,21/10/2021,15246.313,1.28,244.031,0.083,125.29,66.8,58.49,0,35950396
Asia,Saudi Arabia,22/10/2021,15247.732,1.419,244.059,0.028,125.43,66.84,58.59,0,35950396
Asia,Saudi Arabia,23/10/2021,15248.928,1.196,244.114,0.056,125.65,66.92,58.73,0,35950396
Asia,Saudi Arabia,24/10/2021,15250.235,1.307,244.17,0.056,125.91,66.99,58.92,0,35950396
Asia,Saudi Arabia,25/10/2021,15251.654,1.419,244.225,0.056,126.15,67.06,59.09,0,35950396
Asia,Saudi Arabia,26/10/2021,15253.462,1.808,244.281,0.056,126.36,67.12,59.24,0,35950396
Asia,Saudi Arabia,27/10/2021,15254.992,1.53,244.364,0.083,126.56,67.17,59.39,0,35950396
Asia,Saudi Arabia,28/10/2021,15256.411,1.419,244.448,0.083,126.75,67.22,59.53,0,35950396
Asia,Saudi Arabia,29/10/2021,15257.968,1.558,244.504,0.056,126.83,67.24,59.59,0,35950396
Asia,Saudi Arabia,30/10/2021,15259.109,1.14,244.587,0.083,126.96,67.28,59.68,0,35950396
Asia,Saudi Arabia,31/10/2021,15260.388,1.28,244.615,0.028,127.18,67.34,59.84,0,35950396
Asia,Saudi Arabia,01/11/2021,15261.751,1.363,244.67,0.056,127.35,67.39,59.97,0,35950396
Asia,Saudi Arabia,02/11/2021,15263.003,1.252,244.726,0.056,128.29,67.45,60.12,0.72,35950396
Asia,Saudi Arabia,03/11/2021,15264.366,1.363,244.754,0.028,128.44,67.49,60.22,0.74,35950396
Asia,Saudi Arabia,04/11/2021,15265.618,1.252,244.782,0.028,128.58,67.52,60.31,0.75,35950396
Asia,Saudi Arabia,05/11/2021,15266.814,1.196,244.837,0.056,128.71,67.55,60.39,0.77,35950396
Asia,Saudi Arabia,06/11/2021,15267.982,1.168,244.865,0.028,128.76,67.56,60.42,0.77,35950396
Asia,Saudi Arabia,07/11/2021,15269.095,1.113,244.893,0.028,,,,,35950396
Asia,Saudi Arabia,08/11/2021,15270.291,1.196,244.921,0.028,,,,,35950396
Asia,Saudi Arabia,09/11/2021,15271.654,1.363,244.949,0.028,129.31,67.7,60.8,0.82,35950396
Asia,Saudi Arabia,10/11/2021,15272.711,1.057,244.976,0.028,129.47,67.74,60.9,0.83,35950396
Asia,Saudi Arabia,11/11/2021,15273.907,1.196,245.032,0.056,129.66,67.8,61.02,0.84,35950396
Asia,Saudi Arabia,12/11/2021,15275.159,1.252,245.06,0.028,129.73,67.81,61.07,0.85,35950396
Asia,Saudi Arabia,13/11/2021,15276.382,1.224,245.088,0.028,129.82,67.84,61.13,0.85,35950396
Asia,Saudi Arabia,14/11/2021,15277.217,0.834,245.143,0.056,130.02,67.9,61.26,0.86,35950396
Asia,Saudi Arabia,15/11/2021,15278.274,1.057,245.227,0.083,130.2,67.96,61.37,0.87,35950396
Asia,Saudi Arabia,16/11/2021,15279.303,1.029,245.282,0.056,130.26,67.98,61.41,0.88,35950396
Asia,Saudi Arabia,17/11/2021,15280.471,1.168,245.338,0.056,130.49,68.05,61.55,0.89,35950396
Asia,Saudi Arabia,18/11/2021,15281.528,1.057,245.366,0.028,130.62,68.09,61.64,0.9,35950396
Asia,Saudi Arabia,19/11/2021,15282.502,0.974,245.394,0.028,130.68,68.1,61.67,0.9,35950396
Asia,Saudi Arabia,20/11/2021,15283.364,0.862,245.421,0.028,130.77,68.13,61.73,0.91,35950396
Asia,Saudi Arabia,21/11/2021,15284.366,1.001,245.449,0.028,130.91,68.17,61.82,0.92,35950396
Asia,Saudi Arabia,22/11/2021,15285.451,1.085,245.505,0.056,131.05,68.21,61.91,0.93,35950396
Asia,Saudi Arabia,23/11/2021,15286.508,1.057,245.533,0.028,131.17,68.25,61.98,0.94,35950396
Asia,Saudi Arabia,24/11/2021,15287.453,0.946,245.561,0.028,131.29,68.29,62.06,0.94,35950396
Asia,Saudi Arabia,25/11/2021,15288.232,0.779,245.588,0.028,131.42,68.32,62.14,0.95,35950396
Asia,Saudi Arabia,26/11/2021,15288.9,0.668,245.616,0.028,131.47,68.34,62.18,0.96,35950396
Asia,Saudi Arabia,27/11/2021,15289.706,0.807,245.672,0.056,131.55,68.36,62.23,0.96,35950396
Asia,Saudi Arabia,28/11/2021,15290.374,0.668,245.7,0.028,131.6,68.38,62.25,0.97,35950396
Asia,Saudi Arabia,29/11/2021,15291.069,0.695,245.727,0.028,131.83,68.44,62.4,0.98,35950396
Asia,Saudi Arabia,30/11/2021,15291.96,0.89,245.783,0.056,131.97,68.48,62.5,1,35950396
Asia,Saudi Arabia,01/12/2021,15292.905,0.946,245.811,0.028,131.99,68.49,62.5,1,35950396
Asia,Saudi Arabia,02/12/2021,15293.573,0.668,245.867,0.056,0,0,0,0,35950396
Asia,Saudi Arabia,03/12/2021,15294.63,1.057,245.894,0.028,132.23,68.55,62.66,1.02,35950396
Asia,Saudi Arabia,04/12/2021,15295.437,0.807,245.95,0.056,132.48,68.61,62.81,1.06,35950396
Asia,Saudi Arabia,05/12/2021,15296.41,0.974,246.006,0.056,132.69,68.66,62.92,1.1,35950396
Asia,Saudi Arabia,06/12/2021,15297.606,1.196,246.033,0.028,132.87,68.71,63.02,1.14,35950396
Asia,Saudi Arabia,07/12/2021,15298.774,1.168,246.089,0.056,133.05,68.76,63.1,1.19,35950396
Asia,Saudi Arabia,08/12/2021,15300.054,1.28,246.145,0.056,133.23,68.81,63.19,1.24,35950396
Asia,Saudi Arabia,09/12/2021,15301.306,1.252,246.173,0.028,133.4,68.85,63.26,1.28,35950396
Asia,Saudi Arabia,10/12/2021,15302.641,1.335,246.2,0.028,133.47,68.87,63.3,1.31,35950396
Asia,Saudi Arabia,11/12/2021,15304.115,1.474,246.228,0.028,133.58,68.89,63.34,1.35,35950396
Asia,Saudi Arabia,12/12/2021,15305.534,1.419,246.256,0.028,133.76,68.95,63.43,1.39,35950396
Asia,Saudi Arabia,13/12/2021,15307.314,1.78,246.312,0.056,133.81,68.96,63.45,1.4,35950396
Asia,Saudi Arabia,14/12/2021,15309.122,1.808,246.339,0.028,134.04,69.03,63.55,1.45,35950396
Asia,Saudi Arabia,15/12/2021,15311.57,2.448,246.367,0.028,134.16,69.07,63.61,1.49,35950396
Asia,Saudi Arabia,16/12/2021,15313.934,2.364,246.395,0.028,134.28,69.1,63.66,1.52,35950396
Asia,Saudi Arabia,17/12/2021,15316.16,2.225,246.451,0.056,134.33,69.11,63.69,1.54,35950396
Asia,Saudi Arabia,18/12/2021,15319.386,3.227,246.479,0.028,134.42,69.13,63.72,1.56,35950396
Asia,Saudi Arabia,19/12/2021,15322.279,2.893,246.506,0.028,134.58,69.18,63.8,1.6,35950396
Asia,Saudi Arabia,20/12/2021,15326.34,4.061,246.562,0.056,134.84,69.23,63.86,1.75,35950396
Asia,Saudi Arabia,21/12/2021,15332.515,6.175,246.59,0.028,135.31,69.26,63.92,2.14,35950396
Asia,Saudi Arabia,22/12/2021,15339.525,7.01,246.645,0.056,135.92,69.3,63.98,2.65,35950396
Asia,Saudi Arabia,23/12/2021,15347.508,7.983,246.673,0.028,136.61,69.34,64.05,3.22,35950396
Asia,Saudi Arabia,24/12/2021,15356.743,9.235,246.701,0.028,137,69.36,64.08,3.57,35950396
Asia,Saudi Arabia,25/12/2021,15365.783,9.04,246.729,0.028,137.48,69.38,64.12,3.98,35950396
Asia,Saudi Arabia,26/12/2021,15376.604,10.82,246.757,0.028,138.25,69.43,64.2,4.63,35950396
Asia,Saudi Arabia,27/12/2021,15391.18,14.576,246.784,0.028,138.95,69.46,64.26,5.23,35950396
Asia,Saudi Arabia,28/12/2021,15407.925,16.745,246.812,0.028,139.68,69.5,64.33,5.85,35950396
Asia,Saudi Arabia,29/12/2021,15428.62,20.695,246.84,0.028,140.41,69.54,64.39,6.48,35950396
Asia,Saudi Arabia,30/12/2021,15449.538,20.918,246.868,0.028,141.18,69.57,64.45,7.16,35950396
Asia,Saudi Arabia,31/12/2021,15472.319,22.781,246.924,0.056,141.57,69.59,64.48,7.5,35950396
Asia,UAE,01/01/2021,22389.191,198.182,71.649,0.214,0,0,0,0,9365144
Asia,UAE,02/01/2021,22598.798,209.607,71.969,0.32,0,0,0,0,9365144
Asia,UAE,03/01/2021,22768.577,169.778,72.503,0.534,0,0,0,0,9365144
Asia,UAE,04/01/2021,22928.852,160.275,72.823,0.32,0,0,0,0,9365144
Asia,UAE,05/01/2021,23138.886,210.034,73.144,0.32,8.82,0,0,0,9365144
Asia,UAE,06/01/2021,23359.598,220.712,73.571,0.427,0,0,0,0,9365144
Asia,UAE,07/01/2021,23678.654,319.055,74.105,0.534,9.48,0,0,0,9365144
Asia,UAE,08/01/2021,23993.651,314.998,74.425,0.32,10.05,0,0,0,9365144
Asia,UAE,09/01/2021,24313.775,320.123,74.959,0.534,10.9,0,0,0,9365144
Asia,UAE,10/01/2021,24620.871,307.096,75.599,0.641,11.6,8.93,2.67,0,9365144
Asia,UAE,11/01/2021,24877.567,256.697,75.92,0.32,12.46,0,0,0,9365144
Asia,UAE,12/01/2021,25223.851,346.284,76.56,0.641,13.62,0,0,0,9365144
Asia,UAE,13/01/2021,25582.842,358.991,77.201,0.641,14.89,0,0,0,9365144
Asia,UAE,14/01/2021,25943.968,361.126,77.521,0.32,16.31,0,0,0,9365144
Asia,UAE,15/01/2021,26307.764,363.796,78.269,0.747,17.79,0,0,0,9365144
Asia,UAE,16/01/2021,26674.229,366.465,79.016,0.747,19.2,0,0,0,9365144
Asia,UAE,17/01/2021,27042.937,368.708,79.55,0.534,20.1,0,0,0,9365144
Asia,UAE,18/01/2021,27413.567,370.63,80.191,0.641,21.05,0,0,0,9365144
Asia,UAE,19/01/2021,27786.332,372.765,80.725,0.534,22.05,0,0,0,9365144
Asia,UAE,20/01/2021,28160.699,374.367,81.366,0.641,23.08,0,0,0,9365144
Asia,UAE,21/01/2021,28537.522,376.823,81.793,0.427,23.98,0,0,0,9365144
Asia,UAE,22/01/2021,28916.8,379.279,82.86,1.068,24.98,0,0,0,9365144
Asia,UAE,23/01/2021,29297.574,380.774,83.608,0.747,25.91,0,0,0,9365144
Asia,UAE,24/01/2021,29679.736,382.162,84.569,0.961,26.56,0,0,0,9365144
Asia,UAE,25/01/2021,30063.179,383.443,85.21,0.641,27.45,0,0,0,9365144
Asia,UAE,26/01/2021,30447.69,384.511,85.957,0.747,28.59,0,0,0,9365144
Asia,UAE,27/01/2021,30868.292,420.602,86.598,0.641,29.52,0,0,0,9365144
Asia,UAE,28/01/2021,31291.777,423.485,87.452,0.854,30.63,0,0,0,9365144
Asia,UAE,29/01/2021,31714.835,423.058,88.199,0.747,32.1,0,0,0,9365144
Asia,UAE,30/01/2021,32104.258,389.423,89.481,1.281,33.25,0,0,0,9365144
Asia,UAE,31/01/2021,32419.042,314.784,90.762,1.281,35.6,0,0,0,9365144
Asia,UAE,01/02/2021,32710.549,291.506,91.723,0.961,36.74,0,0,0,9365144
Asia,UAE,02/02/2021,33063.987,353.438,92.471,0.747,38.06,0,0,0,9365144
Asia,UAE,03/02/2021,33488.647,424.66,93.752,1.281,39.42,0,0,0,9365144
Asia,UAE,04/02/2021,33835.572,346.925,94.82,1.068,41.1,0,0,0,9365144
Asia,UAE,05/02/2021,34182.71,347.138,96.315,1.495,42.8,0,0,0,9365144
Asia,UAE,06/02/2021,34532.518,349.808,97.596,1.281,44.86,0,0,0,9365144
Asia,UAE,07/02/2021,34862.785,330.267,98.343,0.747,46.06,0,0,0,9365144
Asia,UAE,08/02/2021,35161.552,298.767,99.304,0.961,47.13,0,0,0,9365144
Asia,UAE,09/02/2021,35514.99,353.438,101.12,1.815,48.34,0,0,0,9365144
Asia,UAE,10/02/2021,35892.881,377.891,102.081,0.961,50.02,0,0,0,9365144
Asia,UAE,11/02/2021,36269.277,376.396,104.003,1.922,51.17,0,0,0,9365144
Asia,UAE,12/02/2021,36622.395,353.118,105.284,1.281,52.34,0,0,0,9365144
Asia,UAE,13/02/2021,36903.33,280.935,106.886,1.602,53.45,0,0,0,9365144
Asia,UAE,14/02/2021,37241.499,338.169,108.274,1.388,53.98,0,0,0,9365144
Asia,UAE,15/02/2021,37574.969,333.471,109.662,1.388,54.32,0,0,0,9365144
Asia,UAE,16/02/2021,37920.506,345.537,111.157,1.495,55.51,0,0,0,9365144
Asia,UAE,17/02/2021,38289.107,368.601,112.652,1.495,56.43,0,0,0,9365144
Asia,UAE,18/02/2021,38640.837,351.73,114.574,1.922,57.38,0,0,0,9365144
Asia,UAE,19/02/2021,38976.123,335.286,116.709,2.136,58.37,0,0,0,9365144
Asia,UAE,20/02/2021,39313.33,337.208,118.311,1.602,59.3,0,0,0,9365144
Asia,UAE,21/02/2021,39553.583,240.253,120.126,1.815,59.31,0,0,0,9365144
Asia,UAE,22/02/2021,39778.353,224.77,121.728,1.602,59.35,0,0,0,9365144
Asia,UAE,23/02/2021,40099.223,320.871,122.262,0.534,60.53,37.16,23.36,0,9365144
Asia,UAE,24/02/2021,40430.451,331.228,124.291,2.029,61.52,0,0,0,9365144
Asia,UAE,25/02/2021,40753.458,323.006,126.213,1.922,62.42,0,0,0,9365144
Asia,UAE,26/02/2021,41126.97,373.513,127.921,1.708,63.36,0,0,0,9365144
Asia,UAE,27/02/2021,41493.649,366.679,129.523,1.602,64.23,0,0,0,9365144
Asia,UAE,28/02/2021,41806.511,312.862,130.377,0.854,64.29,0,0,0,9365144
Asia,UAE,01/03/2021,42076.235,269.724,132.192,1.815,64.37,0,0,0,9365144
Asia,UAE,02/03/2021,42366.78,290.545,133.794,1.602,65.08,0,0,0,9365144
Asia,UAE,03/03/2021,42654.229,287.449,135.502,1.708,65.86,0,0,0,9365144
Asia,UAE,04/03/2021,42947.017,292.788,137.318,1.815,66.25,0,0,0,9365144
Asia,UAE,05/03/2021,43275.042,328.025,138.385,1.068,66.58,0,0,0,9365144
Asia,UAE,06/03/2021,43591.001,315.959,139.88,1.495,66.91,0,0,0,9365144
Asia,UAE,07/03/2021,43870.014,279.013,141.162,1.281,66.98,0,0,0,9365144
Asia,UAE,08/03/2021,44135.146,265.132,142.55,1.388,67.14,0,0,0,9365144
Asia,UAE,09/03/2021,44388.533,253.386,143.618,1.068,67.54,0,0,0,9365144
Asia,UAE,10/03/2021,44623.873,235.341,144.472,0.854,68,0,0,0,9365144
Asia,UAE,11/03/2021,44846.721,222.848,146.18,1.708,68.42,0,0,0,9365144
Asia,UAE,12/03/2021,45086.974,240.253,147.141,0.961,69.01,0,0,0,9365144
Asia,UAE,13/03/2021,45317.509,230.536,148.209,1.068,69.58,0,0,0,9365144
Asia,UAE,14/03/2021,45530.213,212.704,148.957,0.747,69.84,0,0,0,9365144
Asia,UAE,15/03/2021,45732.879,202.666,149.704,0.747,70.25,0,0,0,9365144
Asia,UAE,16/03/2021,45948.359,215.48,150.131,0.427,71.21,0,0,0,9365144
Asia,UAE,17/03/2021,46167.363,219.004,150.985,0.854,72.93,0,0,0,9365144
Asia,UAE,18/03/2021,46391.705,224.343,152.053,1.068,74.54,0,0,0,9365144
Asia,UAE,19/03/2021,46622.348,230.642,152.48,0.427,76.07,0,0,0,9365144
Asia,UAE,20/03/2021,46837.294,214.946,153.014,0.534,76.68,0,0,0,9365144
Asia,UAE,21/03/2021,47020.633,183.339,153.548,0.534,77.94,0,0,0,9365144
Asia,UAE,22/03/2021,47220.416,199.783,154.296,0.747,78.75,0,0,0,9365144
Asia,UAE,23/03/2021,47452.34,231.924,154.936,0.641,79.85,0,0,0,9365144
Asia,UAE,24/03/2021,47686.827,234.487,155.47,0.534,81.19,0,0,0,9365144
Asia,UAE,25/03/2021,47904.976,218.149,156.538,1.068,82.54,0,0,0,9365144
Asia,UAE,26/03/2021,48132.202,227.226,157.179,0.641,83.28,0,0,0,9365144
Asia,UAE,27/03/2021,48378.22,246.019,157.712,0.534,84.99,0,0,0,9365144
Asia,UAE,28/03/2021,48605.446,227.226,158.14,0.427,86.3,0,0,0,9365144
Asia,UAE,29/03/2021,48805.55,200.104,158.673,0.534,86.85,0,0,0,9365144
Asia,UAE,30/03/2021,49049.967,244.417,159.314,0.641,87.78,0,0,0,9365144
Asia,UAE,31/03/2021,49272.494,222.527,159.848,0.534,88.72,0,0,0,9365144
Asia,UAE,01/04/2021,49519.687,247.193,160.062,0.214,89.6,0,0,0,9365144
Asia,UAE,02/04/2021,49752.465,232.778,160.382,0.32,90.67,0,0,0,9365144
Asia,UAE,03/04/2021,49974.992,222.527,160.596,0.214,91.4,0,0,0,9365144
Asia,UAE,04/04/2021,50200.616,225.624,161.236,0.641,91.61,0,0,0,9365144
Asia,UAE,05/04/2021,50415.455,214.839,161.45,0.214,91.79,0,0,0,9365144
Asia,UAE,06/04/2021,50627.732,212.277,161.877,0.427,92.47,0,0,0,9365144
Asia,UAE,07/04/2021,50828.797,201.065,162.304,0.427,92.97,0,0,0,9365144
Asia,UAE,08/04/2021,51054.314,225.517,162.624,0.32,94.92,0,0,0,9365144
Asia,UAE,09/04/2021,51254.524,200.21,162.945,0.32,95.28,0,0,0,9365144
